"","country_code","country_name","date","s1_school_closing","s1_is_general","s2_workplace_closing","s2_is_general","s3_cancel_public_events","s3_is_general","s4_close_public_transport","s4_is_general","s5_public_information_campaigns","s5_is_general","s6_restrictions_on_internal_movement","s6_is_general","s7_international_travel_controls","s8_fiscal_measures","s9_monetary_measures","s10_emergency_investment_in_health_care","s11_investment_in_vaccines","s12_testing_framework","s13_contact_tracing","confirmed_cases","confirmed_deaths","stringency_index","stringency_index_for_display","hospital_beds_per_million","people_per_sq_km","gdp_percap","population_millions","age_percent_0_to_14","age_percent_15_to_64","age_percent_65_UP","deaths_per_million","cases_per_million","spare_beds_per_million"
"1","ABW","Aruba",20200125,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,0,NA
"2","ABW","Aruba",20200305,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,0,NA
"3","ABW","Aruba",20200306,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,0,NA
"4","ABW","Aruba",20200307,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,0,NA
"5","ABW","Aruba",20200308,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,0,NA
"6","ABW","Aruba",20200309,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,0,NA
"7","ABW","Aruba",20200310,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,0,NA
"8","ABW","Aruba",20200311,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,0,NA
"9","ABW","Aruba",20200116,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,0,NA
"10","ABW","Aruba",20200401,2,1,2,1,2,1,0,1,1,1,2,1,3,NA,NA,0,0,0,0,55,0,85.71,85.71,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,519.627757570032,NA
"11","ABW","Aruba",20200205,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,55,0,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,519.627757570032,NA
"12","ABW","Aruba",20200412,2,1,2,1,2,1,NA,NA,NA,NA,2,1,3,NA,NA,NA,NA,NA,NA,92,0,NA,NA,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,869.195521753507,NA
"13","ABW","Aruba",20200207,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,92,0,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,869.195521753507,NA
"14","ABW","Aruba",20200208,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,92,0,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,869.195521753507,NA
"15","ABW","Aruba",20200209,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,92,0,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,869.195521753507,NA
"16","ABW","Aruba",20200324,2,1,NA,NA,2,1,0,1,1,1,2,NA,3,NA,NA,0,0,0,0,12,0,66.67,66.67,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,113.373328924371,NA
"17","ABW","Aruba",20200101,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,12,0,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,113.373328924371,NA
"18","ABW","Aruba",20200102,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,12,0,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,113.373328924371,NA
"19","ABW","Aruba",20200103,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,12,0,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,113.373328924371,NA
"20","ABW","Aruba",20200414,2,1,2,1,2,1,NA,NA,NA,NA,2,1,3,NA,NA,NA,NA,NA,NA,92,0,NA,NA,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,869.195521753507,NA
"21","ABW","Aruba",20200213,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,92,0,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,869.195521753507,NA
"22","ABW","Aruba",20200214,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,92,0,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,869.195521753507,NA
"23","ABW","Aruba",20200215,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,92,0,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,869.195521753507,NA
"24","ABW","Aruba",20200216,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,92,0,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,869.195521753507,NA
"25","ABW","Aruba",20200217,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,92,0,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,869.195521753507,NA
"26","ABW","Aruba",20200218,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,92,0,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,869.195521753507,NA
"27","ABW","Aruba",20200219,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,92,0,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,869.195521753507,NA
"28","ABW","Aruba",20200220,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,92,0,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,869.195521753507,NA
"29","ABW","Aruba",20200210,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,92,0,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,869.195521753507,NA
"30","ABW","Aruba",20200405,2,1,2,1,2,1,0,1,1,1,2,1,3,NA,NA,0,0,0,0,64,0,85.71,85.71,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,604.65775426331,NA
"31","ABW","Aruba",20200115,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,64,0,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,604.65775426331,NA
"32","ABW","Aruba",20200416,2,1,2,1,2,1,NA,NA,NA,NA,2,1,3,NA,NA,NA,NA,NA,NA,93,1,NA,NA,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,9.44777741036421,878.643299163872,NA
"33","ABW","Aruba",20200117,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,93,1,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,9.44777741036421,878.643299163872,NA
"34","ABW","Aruba",20200118,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,93,1,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,9.44777741036421,878.643299163872,NA
"35","ABW","Aruba",20200119,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,93,1,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,9.44777741036421,878.643299163872,NA
"36","ABW","Aruba",20200410,2,1,2,1,2,1,NA,NA,NA,NA,2,1,3,NA,NA,NA,NA,NA,NA,82,0,NA,NA,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,774.717747649865,NA
"37","ABW","Aruba",20200121,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,82,0,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,774.717747649865,NA
"38","ABW","Aruba",20200122,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,82,0,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,774.717747649865,NA
"39","ABW","Aruba",20200123,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,82,0,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,774.717747649865,NA
"40","ABW","Aruba",20200211,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,82,0,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,774.717747649865,NA
"41","ABW","Aruba",20200126,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,82,0,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,774.717747649865,NA
"42","ABW","Aruba",20200127,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,82,0,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,774.717747649865,NA
"43","ABW","Aruba",20200128,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,82,0,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,774.717747649865,NA
"44","ABW","Aruba",20200129,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,82,0,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,774.717747649865,NA
"45","ABW","Aruba",20200130,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,82,0,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,774.717747649865,NA
"46","ABW","Aruba",20200131,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,82,0,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,774.717747649865,NA
"47","ABW","Aruba",20200201,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,82,0,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,774.717747649865,NA
"48","ABW","Aruba",20200202,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,82,0,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,774.717747649865,NA
"49","ABW","Aruba",20200120,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,82,0,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,774.717747649865,NA
"50","ABW","Aruba",20200406,2,1,2,1,2,1,0,1,1,1,2,1,3,NA,NA,0,0,0,0,64,0,85.71,85.71,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,604.65775426331,NA
"51","ABW","Aruba",20200326,2,1,NA,NA,2,1,0,1,1,1,2,NA,3,NA,NA,0,0,0,0,19,0,66.67,66.67,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,179.50777079692,NA
"52","ABW","Aruba",20200327,2,1,NA,NA,2,1,0,1,1,1,2,NA,3,NA,NA,0,0,0,0,28,0,66.67,66.67,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,264.537767490198,NA
"53","ABW","Aruba",20200413,2,1,2,1,2,1,NA,NA,NA,NA,2,1,3,NA,NA,NA,NA,NA,NA,92,0,NA,NA,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,869.195521753507,NA
"54","ABW","Aruba",20200221,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,92,0,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,869.195521753507,NA
"55","ABW","Aruba",20200415,2,1,2,1,2,1,NA,NA,NA,NA,2,1,3,NA,NA,NA,NA,NA,NA,92,0,NA,NA,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,869.195521753507,NA
"56","ABW","Aruba",20200331,2,1,2,1,2,1,0,1,1,1,2,1,3,NA,NA,0,0,0,0,92,0,85.71,85.71,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,869.195521753507,NA
"57","ABW","Aruba",20200113,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,92,0,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,869.195521753507,NA
"58","ABW","Aruba",20200402,2,1,2,1,2,1,0,1,1,1,2,1,3,NA,NA,0,0,0,0,55,0,85.71,85.71,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,519.627757570032,NA
"59","ABW","Aruba",20200403,2,1,2,1,2,1,0,1,1,1,2,1,3,NA,NA,0,0,0,0,60,0,85.71,85.71,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,566.866644621853,NA
"60","ABW","Aruba",20200206,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,60,0,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,566.866644621853,NA
"61","ABW","Aruba",20200105,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,60,0,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,566.866644621853,NA
"62","ABW","Aruba",20200106,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,60,0,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,566.866644621853,NA
"63","ABW","Aruba",20200107,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,60,0,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,566.866644621853,NA
"64","ABW","Aruba",20200108,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,60,0,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,566.866644621853,NA
"65","ABW","Aruba",20200109,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,60,0,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,566.866644621853,NA
"66","ABW","Aruba",20200110,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,60,0,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,566.866644621853,NA
"67","ABW","Aruba",20200111,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,60,0,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,566.866644621853,NA
"68","ABW","Aruba",20200112,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,60,0,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,566.866644621853,NA
"69","ABW","Aruba",20200104,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,60,0,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,566.866644621853,NA
"70","ABW","Aruba",20200407,2,1,2,1,2,1,NA,NA,NA,NA,2,1,3,NA,NA,NA,NA,NA,NA,71,0,NA,NA,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,670.792196135859,NA
"71","ABW","Aruba",20200303,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,71,0,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,670.792196135859,NA
"72","ABW","Aruba",20200304,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,71,0,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,670.792196135859,NA
"73","ABW","Aruba",20200417,2,1,2,1,2,1,NA,NA,NA,NA,2,1,3,NA,NA,NA,NA,NA,NA,95,1,NA,85.71,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,9.44777741036421,897.5388539846,NA
"74","ABW","Aruba",20200418,2,1,2,1,2,1,NA,NA,NA,NA,2,1,3,NA,NA,NA,NA,NA,NA,96,2,NA,85.71,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,18.8955548207284,906.986631394964,NA
"75","ABW","Aruba",20200323,2,1,NA,NA,2,1,0,1,1,1,2,NA,3,NA,NA,0,0,0,0,96,2,66.67,66.67,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,18.8955548207284,906.986631394964,NA
"76","ABW","Aruba",20200322,2,1,NA,NA,2,1,0,1,1,1,2,NA,3,NA,NA,0,0,0,0,96,2,66.67,66.67,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,18.8955548207284,906.986631394964,NA
"77","ABW","Aruba",20200312,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,96,2,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,18.8955548207284,906.986631394964,NA
"78","ABW","Aruba",20200411,2,1,2,1,2,1,NA,NA,NA,NA,2,1,3,NA,NA,NA,NA,NA,NA,86,0,NA,NA,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,812.508857291322,NA
"79","ABW","Aruba",20200423,2,1,2,1,2,1,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,86,0,NA,85.71,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,812.508857291322,NA
"80","ABW","Aruba",20200203,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,86,0,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,812.508857291322,NA
"81","ABW","Aruba",20200329,2,1,2,1,2,1,0,1,1,1,2,1,3,NA,NA,0,0,0,0,28,0,85.71,85.71,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,264.537767490198,NA
"82","ABW","Aruba",20200330,2,1,2,1,2,1,0,1,1,1,2,1,3,NA,NA,0,0,0,0,50,0,85.71,85.71,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,472.388870518211,NA
"83","ABW","Aruba",20200315,0,NA,0,NA,0,NA,0,1,0,NA,0,NA,3,0,0,0,0,0,0,50,0,14.29,14.29,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,472.388870518211,NA
"84","ABW","Aruba",20200316,2,1,0,NA,0,NA,0,1,0,NA,0,NA,3,0,0,0,0,0,0,50,0,28.57,28.57,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,472.388870518211,NA
"85","ABW","Aruba",20200222,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,50,0,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,472.388870518211,NA
"86","ABW","Aruba",20200124,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,50,0,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,472.388870518211,NA
"87","ABW","Aruba",20200404,2,1,2,1,2,1,0,1,1,1,2,1,3,NA,NA,0,0,0,0,62,0,85.71,85.71,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,585.762199442581,NA
"88","ABW","Aruba",20200320,2,1,0,NA,0,NA,0,1,1,1,0,NA,3,NA,NA,0,0,0,0,4,0,42.86,42.86,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,37.7911096414568,NA
"89","ABW","Aruba",20200321,2,1,NA,NA,2,1,0,1,1,1,2,NA,3,NA,NA,0,0,0,0,4,0,66.67,66.67,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,37.7911096414568,NA
"90","ABW","Aruba",20200325,2,1,NA,NA,2,1,0,1,1,1,2,NA,3,NA,NA,0,0,0,0,17,0,66.67,66.67,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,160.612215976192,NA
"91","ABW","Aruba",20200408,2,1,2,1,2,1,NA,NA,NA,NA,2,1,3,NA,NA,NA,NA,NA,NA,74,0,NA,NA,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,699.135528366952,NA
"92","ABW","Aruba",20200229,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,74,0,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,699.135528366952,NA
"93","ABW","Aruba",20200301,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,74,0,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,699.135528366952,NA
"94","ABW","Aruba",20200302,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,74,0,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,699.135528366952,NA
"95","ABW","Aruba",20200204,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,74,0,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,699.135528366952,NA
"96","ABW","Aruba",20200317,2,1,0,NA,0,NA,0,1,0,NA,0,NA,3,0,0,0,0,0,0,74,0,28.57,28.57,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,699.135528366952,NA
"97","ABW","Aruba",20200318,2,1,0,NA,0,NA,0,1,1,1,0,NA,3,0,0,0,0,0,0,74,0,42.86,42.86,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,699.135528366952,NA
"98","ABW","Aruba",20200319,2,1,0,NA,0,NA,0,1,1,1,0,NA,3,0,0,0,0,0,0,74,0,42.86,42.86,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,699.135528366952,NA
"99","ABW","Aruba",20200114,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,74,0,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,699.135528366952,NA
"100","ABW","Aruba",20200224,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,74,0,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,699.135528366952,NA
"101","ABW","Aruba",20200225,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,74,0,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,699.135528366952,NA
"102","ABW","Aruba",20200419,2,1,2,1,2,1,NA,NA,NA,NA,2,1,3,NA,NA,NA,NA,NA,NA,96,2,NA,85.71,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,18.8955548207284,906.986631394964,NA
"103","ABW","Aruba",20200212,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,96,2,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,18.8955548207284,906.986631394964,NA
"104","ABW","Aruba",20200421,2,1,2,1,2,1,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,97,2,NA,85.71,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,18.8955548207284,916.434408805329,NA
"105","ABW","Aruba",20200422,2,1,2,1,2,1,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,97,2,NA,85.71,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,18.8955548207284,916.434408805329,NA
"106","ABW","Aruba",20200227,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,97,2,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,18.8955548207284,916.434408805329,NA
"107","ABW","Aruba",20200228,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,97,2,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,18.8955548207284,916.434408805329,NA
"108","ABW","Aruba",20200313,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,2,0,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,18.8955548207284,NA
"109","ABW","Aruba",20200226,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,2,0,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,18.8955548207284,NA
"110","ABW","Aruba",20200314,0,NA,0,NA,0,NA,0,1,0,NA,0,NA,0,0,0,0,0,0,0,2,0,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,18.8955548207284,NA
"111","ABW","Aruba",20200223,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,2,0,0,0,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,18.8955548207284,NA
"112","ABW","Aruba",20200420,2,1,2,1,2,1,NA,NA,NA,NA,2,1,3,NA,NA,NA,NA,NA,NA,97,2,NA,85.71,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,18.8955548207284,916.434408805329,NA
"113","ABW","Aruba",20200409,2,1,2,1,2,1,NA,NA,NA,NA,2,1,3,NA,NA,NA,NA,NA,NA,77,0,NA,NA,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,727.478860598044,NA
"114","ABW","Aruba",20200328,2,1,NA,NA,2,1,0,1,1,1,2,NA,3,NA,NA,0,0,0,0,28,0,66.67,66.67,NA,588.0277778,39454.62983,0.105845,17.80244697,68.64660589,13.55094714,0,264.537767490198,NA
